loan_id,customer_id,loan_amount,interest_rate,term_months,start_date,status
6602,2777,2370000,4.58,24,2023-10-26,정상
6603,3151,8000000,4.47,36,2024-05-29,정상
6604,8788,108250000,5.83,24,2024-01-10,정상
6605,4107,67650000,5.03,36,2024-07-01,정상
6606,3614,3640000,5.23,36,2023-11-16,완료
6607,3760,730000,5.5,12,2024-04-17,정상
6608,7817,730000,5.45,6,2024-12-08,연체
6609,8845,12880000,5.76,12,2024-01-19,완료
6610,6086,730000,6.03,6,2024-10-30,연체
6611,2053,730000,5.41,12,2023-02-16,정상
6612,7485,1740000,4.76,12,2024-05-18,정상
6613,5926,48310000,4.69,36,2023-05-27,완료
6614,1671,30800000,5.04,24,2023-09-02,정상
6615,3403,790000,4.78,24,2024-07-27,연체
6616,2307,730000,6.22,12,2023-09-24,연체
6617,2908,6940000,5.0,12,2023-12-25,정상
6618,1075,5280000,4.79,12,2023-09-13,정상
6619,2963,21300000,4.62,24,2023-07-12,정상
6620,5962,106770000,6.13,36,2024-01-12,정상
6621,2353,2810000,5.32,24,2024-09-11,정상
6622,7258,900000,4.78,24,2023-06-12,완료
6623,8938,6150000,4.81,24,2024-07-30,연체
6624,8904,7670000,4.41,12,2024-02-11,정상
6625,5561,730000,5.96,6,2024-02-06,정상
6626,7604,730000,6.0,12,2023-02-17,연체
6627,2744,14520000,5.05,24,2024-05-25,정상
6628,1164,1020000,5.49,12,2024-06-23,완료
6629,7634,1300000,5.7,12,2024-05-31,정상
6630,9688,2700000,4.67,6,2024-12-24,완료
6631,6869,1080000,5.5,6,2023-05-10,정상
6632,8008,730000,5.59,6,2023-08-28,연체
6633,2411,1890000,4.79,6,2024-12-07,정상
6634,5629,1680000,5.6,24,2024-04-04,정상
6635,2087,108250000,4.57,60,2023-01-21,완료
6636,729,4590000,4.31,24,2023-05-02,정상
6637,1188,2340000,4.49,6,2023-02-04,정상
6638,7027,730000,6.69,6,2023-01-14,연체
6639,4032,70670000,4.92,24,2024-09-14,정상
6640,9417,2520000,5.58,24,2023-08-06,정상
6641,6046,730000,5.49,6,2024-11-06,연체
6642,6411,2400000,4.71,6,2024-04-09,정상
6643,9758,730000,4.78,6,2024-03-28,정상
6644,7983,850000,5.33,12,2023-03-29,정상
6645,7731,24690000,4.86,60,2023-11-26,정상
6646,9161,5650000,4.95,12,2024-08-10,완료
6647,7462,730000,5.83,6,2024-03-28,정상
6648,7623,20020000,4.98,24,2023-04-20,정상
6649,1095,108250000,5.9,60,2024-06-03,정상
6650,7557,44300000,5.21,24,2023-11-30,완료
6651,1550,25820000,4.47,24,2024-03-01,정상
6652,1655,730000,6.58,24,2023-03-25,정상
6653,6270,22700000,4.08,36,2023-03-16,정상
6654,7974,108250000,5.17,36,2023-09-16,정상
6655,9436,27000000,5.12,24,2024-02-12,정상
6656,5770,2420000,5.06,24,2024-07-02,완료
6657,9548,730000,5.73,24,2023-12-14,연체
6658,1456,730000,5.99,6,2023-07-12,연체
6659,2684,1600000,6.23,24,2023-02-19,정상
6660,846,730000,6.0,12,2023-03-12,정상
6661,7298,2840000,5.07,12,2023-08-31,정상
6662,4523,730000,5.56,6,2023-03-16,정상
6663,9429,12240000,4.39,12,2023-11-07,정상
6664,5598,51050000,4.65,60,2024-09-20,정상
6665,3043,730000,5.64,24,2024-09-07,연체
6666,3383,1140000,5.72,24,2023-09-13,연체
6667,2267,4410000,5.32,24,2023-12-06,연체
6668,413,23310000,4.81,60,2023-12-16,정상
6669,7464,730000,5.16,12,2024-01-06,정상
6670,8118,2200000,5.36,12,2023-01-29,정상
6671,7599,730000,5.26,24,2023-05-21,완료
6672,9044,8240000,4.95,24,2024-05-20,정상
6673,910,1270000,5.42,6,2024-07-05,정상
6674,5334,4940000,4.63,36,2024-10-11,정상
6675,7012,108250000,5.88,36,2023-04-01,정상
6676,1446,4760000,5.53,24,2023-02-08,정상
6677,7182,2780000,5.37,12,2024-08-05,정상
6678,9655,730000,5.34,12,2023-09-14,정상
6679,3404,770000,5.66,6,2024-12-17,완료
6680,3001,740000,5.35,24,2023-04-24,연체
6681,1030,1100000,4.94,12,2024-09-05,연체
6682,5659,4920000,5.46,24,2023-05-10,정상
6683,9887,67110000,4.52,24,2024-04-26,정상
6684,3697,730000,5.25,6,2024-04-09,정상
6685,3188,730000,5.73,6,2024-04-09,연체
6686,1737,730000,5.55,12,2023-06-21,연체
6687,9436,7020000,4.75,12,2024-03-28,정상
6688,5986,1280000,5.99,6,2023-02-13,연체
6689,7902,8590000,4.62,12,2024-05-11,정상
6690,2877,2260000,5.24,6,2023-01-07,정상
6691,8277,108250000,5.78,24,2023-10-20,정상
6692,4583,730000,5.52,6,2023-06-18,정상
6693,3808,1580000,5.36,12,2024-05-12,완료
6694,3307,5540000,5.58,36,2024-08-26,정상
6695,5405,730000,6.06,12,2024-04-10,연체
6696,4593,1870000,4.8,12,2023-04-22,정상
6697,5113,730000,5.74,24,2024-03-21,완료
6698,7529,730000,6.17,6,2023-03-25,연체
6699,8258,2140000,4.91,12,2023-09-08,정상
6700,2766,4420000,4.13,12,2023-01-22,정상
6701,8889,1030000,5.42,24,2023-12-29,연체
6702,9293,730000,5.41,24,2024-08-18,정상
6703,5883,730000,5.9,24,2023-03-27,연체
6704,232,1060000,5.52,12,2024-06-13,연체
6705,9496,2740000,4.78,12,2023-01-27,정상
6706,8144,730000,5.95,24,2023-11-13,연체
6707,2195,2750000,5.07,24,2023-02-28,정상
6708,68,730000,5.43,24,2024-11-17,정상
6709,4475,730000,5.79,12,2024-06-20,연체
6710,6317,2220000,4.19,6,2024-06-17,정상
6711,5879,30720000,4.85,24,2023-03-05,정상
6712,6267,3340000,4.37,24,2024-03-29,정상
6713,2643,23150000,4.54,36,2023-04-14,정상
6714,5009,1590000,5.47,24,2024-01-17,정상
6715,7562,5140000,5.31,12,2023-06-10,완료
6716,6275,13190000,5.29,12,2024-10-31,정상
6717,2724,10690000,5.38,12,2024-03-26,정상
6718,9032,5040000,5.21,36,2024-05-26,연체
6719,1387,2300000,5.06,6,2023-10-22,정상
6720,8509,7330000,4.57,12,2024-05-01,정상
6721,5422,5550000,4.55,12,2024-04-10,완료
6722,7610,2900000,4.72,24,2024-10-21,정상
6723,6183,730000,5.08,24,2024-03-17,정상
6724,19,2670000,5.05,24,2023-01-07,완료
6725,1514,1250000,5.08,6,2024-10-07,정상
6726,6451,108250000,6.92,36,2024-07-24,정상
6727,2102,730000,5.55,12,2024-03-03,정상
6728,1434,1670000,5.25,12,2023-06-29,정상
6729,2077,16880000,5.63,24,2024-06-09,정상
6730,8821,11590000,4.66,36,2024-01-14,정상
6731,6247,730000,5.78,12,2023-03-10,연체
6732,807,1240000,5.15,6,2024-09-06,정상
6733,8906,21600000,5.17,36,2024-02-28,정상
6734,9449,1080000,5.44,24,2023-09-17,연체
6735,733,3800000,5.29,36,2024-09-18,정상
6736,4592,1990000,5.72,12,2023-11-12,정상
6737,562,3830000,4.84,36,2023-06-23,정상
6738,9751,1620000,5.53,6,2024-06-07,정상
6739,3486,1780000,5.11,6,2023-11-03,정상
6740,15,730000,5.91,24,2023-04-09,정상
6741,2255,990000,5.11,6,2024-07-22,정상
6742,2800,1520000,5.04,24,2024-10-10,완료
6743,1014,730000,6.29,24,2023-03-15,연체
6744,8898,52820000,4.65,24,2024-07-19,완료
6745,5705,730000,4.94,12,2023-10-12,정상
6746,4942,730000,5.85,6,2024-10-08,정상
6747,514,12860000,5.07,36,2023-03-14,정상
6748,5399,17290000,4.98,36,2024-07-31,정상
6749,1988,1380000,4.94,24,2023-03-03,정상
6750,3527,11800000,4.03,36,2024-11-11,정상
6751,8899,22200000,3.92,60,2024-06-08,정상
6752,1918,108250000,6.34,24,2023-08-08,정상
6753,3440,930000,5.09,6,2024-01-06,정상
6754,7777,730000,6.28,6,2024-03-25,연체
6755,7432,10920000,5.0,24,2023-12-14,정상
6756,4843,2770000,5.79,6,2024-02-13,정상
6757,1931,730000,5.98,6,2023-09-15,연체
6758,4315,47190000,5.55,36,2024-11-05,정상
6759,9606,730000,5.86,6,2023-08-03,연체
6760,6621,3280000,5.24,36,2024-06-24,정상
6761,9622,4730000,4.82,24,2023-07-03,정상
6762,3328,1130000,5.17,12,2023-02-25,완료
6763,6545,730000,6.6,6,2024-07-07,연체
6764,2361,730000,6.11,24,2024-12-30,연체
6765,915,1550000,4.78,6,2024-12-10,정상
6766,8503,13790000,4.57,36,2023-02-01,정상
6767,9218,1710000,4.94,6,2024-04-18,정상
6768,7674,2330000,4.98,24,2024-08-02,정상
6769,5585,1570000,5.07,6,2023-01-04,정상
6770,1734,1590000,4.9,24,2024-12-17,정상
6771,7044,730000,5.98,12,2023-06-10,연체
6772,7467,730000,5.67,12,2024-05-10,연체
6773,2354,13400000,4.54,36,2024-05-28,정상
6774,4277,64610000,4.83,24,2024-12-09,정상
6775,7646,16340000,4.55,12,2023-03-02,완료
6776,3128,9020000,4.44,36,2024-09-25,정상
6777,1624,2950000,5.03,24,2023-11-21,정상
6778,3050,2190000,4.81,6,2024-03-21,정상
6779,7556,1160000,5.13,6,2023-09-30,완료
6780,8728,6330000,5.28,12,2024-01-16,정상
6781,7467,730000,6.09,24,2024-02-03,연체
6782,5769,730000,5.34,12,2023-08-17,정상
6783,9124,2320000,5.31,24,2023-07-01,완료
6784,855,9200000,5.41,12,2024-05-13,정상
6785,2446,3930000,4.58,36,2023-09-16,정상
6786,5622,1190000,6.02,6,2024-08-15,정상
6787,1419,1230000,5.62,12,2023-04-13,정상
6788,9267,730000,5.62,12,2024-02-29,완료
6789,975,5750000,5.78,12,2023-01-25,정상
6790,2413,730000,5.09,24,2024-05-05,완료
6791,5969,730000,5.97,24,2023-12-28,정상
6792,5526,6740000,5.13,12,2023-07-23,정상
6793,6981,830000,5.65,12,2023-04-04,정상
6794,4935,9360000,4.62,12,2023-02-17,정상
6795,5660,13030000,5.41,36,2023-02-27,정상
6796,6168,12150000,4.85,24,2023-01-04,정상
6797,7669,9850000,5.05,24,2023-05-25,정상
6798,2202,730000,6.45,6,2023-07-16,연체
6799,1797,2410000,4.55,24,2023-09-02,정상
6800,4460,6860000,4.83,24,2023-04-17,정상
6801,3831,2250000,5.15,12,2024-01-02,연체
6802,2226,3560000,4.81,24,2024-03-15,완료
6803,8960,730000,5.07,24,2024-07-23,완료
6804,6763,730000,6.42,12,2023-02-05,연체
6805,2004,1250000,4.93,6,2023-12-18,연체
6806,7546,1100000,4.97,12,2024-12-29,연체
6807,8632,1920000,4.63,12,2023-10-11,정상
6808,2879,3050000,5.13,36,2023-06-24,정상
6809,1804,1490000,5.58,12,2023-03-13,정상
6810,8196,730000,6.01,24,2024-07-31,정상
6811,1056,5150000,5.43,36,2023-02-18,정상
6812,9886,730000,5.65,6,2024-08-10,정상
6813,1069,5930000,4.96,12,2023-01-02,완료
6814,4503,15480000,5.07,24,2024-02-02,완료
6815,8391,3250000,5.34,24,2023-08-03,정상
6816,2039,730000,6.07,6,2023-11-29,연체
6817,7273,13050000,4.72,36,2024-05-11,정상
6818,8467,3320000,5.19,24,2024-05-27,정상
6819,3968,860000,5.71,24,2023-08-30,연체
6820,8386,10680000,3.76,24,2023-11-30,정상
6821,2505,17810000,5.2,36,2023-11-30,정상
6822,3184,1830000,6.0,6,2024-07-13,연체
6823,9113,730000,5.89,6,2024-06-28,정상
6824,9808,108250000,5.73,60,2024-05-20,정상
6825,129,1780000,5.33,24,2024-06-06,정상
6826,509,730000,5.05,12,2023-12-26,정상
6827,6230,1220000,5.52,6,2024-12-26,정상
6828,9496,2510000,5.05,12,2024-02-28,연체
6829,439,2570000,5.34,12,2024-07-31,정상
6830,8968,730000,6.09,12,2023-07-16,연체
6831,796,730000,6.39,6,2023-06-16,연체
6832,4921,730000,5.04,6,2024-11-17,정상
6833,6169,730000,6.51,24,2023-05-21,연체
6834,5033,10120000,5.17,36,2023-07-05,정상
6835,9570,48750000,3.26,24,2024-02-06,정상
6836,6643,730000,6.4,24,2024-03-10,연체
6837,6377,730000,6.07,6,2024-12-15,정상
6838,1374,1100000,4.83,6,2023-02-10,정상
6839,9836,2530000,5.12,12,2023-01-15,연체
6840,4567,1220000,5.0,24,2024-03-19,정상
6841,6774,730000,5.39,6,2024-06-29,연체
6842,4309,840000,5.0,6,2023-05-05,정상
6843,6797,1210000,5.12,6,2024-06-23,정상
6844,4814,3340000,4.54,24,2024-07-04,완료
6845,3122,5070000,5.28,12,2024-04-29,완료
6846,6901,2600000,5.41,12,2024-12-06,연체
6847,1980,4660000,5.23,24,2024-11-15,정상
6848,967,1010000,6.39,24,2024-09-03,정상
6849,796,730000,6.23,12,2023-08-09,정상
6850,474,3870000,4.65,24,2023-07-23,정상
6851,1088,1610000,5.88,6,2023-12-04,완료
6852,7858,1110000,5.04,24,2024-11-03,정상
6853,9948,1350000,5.23,6,2023-03-08,연체
6854,1177,1680000,4.58,12,2024-09-22,완료
6855,7343,770000,5.19,12,2024-09-17,정상
6856,1193,730000,5.58,12,2024-11-11,완료
6857,9213,13590000,5.1,36,2023-01-02,정상
6858,1542,730000,5.17,12,2024-07-28,완료
6859,6301,2040000,4.74,12,2024-11-07,완료
6860,6428,34780000,4.62,36,2023-01-23,정상
6861,281,950000,5.44,24,2023-02-28,연체
6862,9887,87280000,5.03,36,2024-12-19,정상
6863,9161,4570000,4.53,24,2023-08-23,정상
6864,3390,8570000,5.43,36,2023-03-26,완료
6865,6338,1280000,4.86,24,2024-01-28,정상
6866,2072,1750000,4.47,24,2023-09-15,정상
6867,9983,730000,5.58,24,2023-10-16,연체
6868,9381,5930000,5.17,36,2024-12-03,정상
6869,7432,11060000,5.26,36,2024-12-15,정상
6870,9834,10280000,4.23,24,2024-04-01,정상
6871,4820,4800000,4.57,24,2023-07-20,정상
6872,3585,4470000,4.5,36,2023-09-19,정상
6873,738,1050000,5.37,12,2023-03-09,정상
6874,9690,49460000,4.56,36,2024-03-24,정상
6875,3110,730000,6.3,12,2024-04-30,연체
6876,8486,730000,5.81,6,2023-03-04,연체
6877,7672,730000,5.75,6,2024-10-25,연체
6878,5345,910000,5.35,6,2023-04-19,정상
6879,9826,108250000,5.54,24,2023-02-25,정상
6880,6571,730000,5.88,12,2023-11-25,정상
6881,7851,730000,5.06,12,2024-01-22,연체
6882,6818,730000,5.54,12,2024-09-28,연체
6883,8634,34450000,4.65,60,2023-12-23,정상
6884,8797,15100000,4.83,36,2024-02-22,정상
6885,3221,4400000,5.12,24,2024-05-14,정상
6886,6772,29650000,3.99,24,2023-12-11,완료
6887,5578,44010000,4.97,24,2024-07-06,정상
6888,7165,740000,5.2,6,2023-07-09,정상
6889,6926,45720000,5.43,24,2023-07-26,정상
6890,5072,15590000,5.12,12,2024-09-06,정상
6891,1634,1260000,5.13,12,2023-09-16,정상
6892,7593,730000,5.82,12,2023-08-26,연체
6893,3412,24200000,5.71,24,2023-08-22,연체
6894,9309,108250000,5.69,36,2023-07-23,완료
6895,4307,14450000,5.28,12,2024-03-16,정상
6896,9007,1680000,5.12,6,2024-02-14,정상
6897,5405,730000,5.96,12,2023-10-15,정상
6898,9406,3570000,5.17,36,2023-05-12,정상
6899,5511,1580000,5.9,12,2023-11-06,정상
6900,3154,730000,5.55,6,2023-06-24,연체
6901,101,1660000,4.87,6,2024-02-07,정상
6902,4647,1190000,4.77,6,2024-10-30,정상
6903,3173,5770000,4.82,36,2024-03-17,정상
6904,15,730000,5.43,24,2023-05-09,정상
6905,2538,730000,5.53,24,2023-05-03,정상
6906,6744,730000,6.16,24,2024-01-05,정상
6907,9450,3110000,4.32,24,2023-03-29,정상
6908,2364,108250000,5.25,24,2024-02-19,정상
6909,4472,3550000,5.27,24,2024-12-09,연체
6910,4625,730000,6.43,12,2023-10-11,정상
6911,7033,2170000,5.33,6,2023-12-04,연체
6912,327,3090000,4.73,12,2024-10-25,정상
6913,5853,730000,6.48,6,2024-07-06,완료
6914,8437,2630000,5.28,12,2024-10-20,정상
6915,8489,730000,6.66,6,2024-11-19,연체
6916,5097,1540000,5.6,12,2023-09-15,정상
6917,4298,730000,5.34,12,2023-03-24,정상
6918,1492,2470000,5.4,12,2024-04-23,정상
6919,4017,1570000,5.81,24,2023-01-03,연체
6920,7407,5360000,3.98,12,2023-10-27,정상
6921,1097,9910000,5.18,36,2024-12-03,완료
6922,9363,730000,5.81,12,2023-09-04,연체
6923,8641,3680000,5.09,36,2023-08-31,완료
6924,9892,2160000,4.72,6,2023-02-06,정상
6925,7257,13890000,5.13,36,2024-03-27,완료
6926,7446,3620000,5.49,36,2023-11-09,연체
6927,9164,1460000,5.14,6,2024-02-13,연체
6928,7074,3340000,6.04,12,2024-11-05,정상
6929,8375,730000,5.69,12,2023-07-24,연체
6930,3208,5390000,4.92,12,2024-09-09,연체
6931,2381,20470000,4.84,60,2023-04-10,정상
6932,6060,10390000,5.8,36,2023-01-11,완료
6933,8436,730000,5.97,6,2023-08-08,정상
6934,2014,730000,5.93,12,2024-01-16,연체
6935,2212,3450000,5.28,12,2024-05-19,완료
6936,4011,3160000,4.12,12,2023-12-16,정상
6937,8487,101630000,5.58,24,2023-09-27,완료
6938,2969,1830000,5.05,6,2023-07-15,정상
6939,9555,2040000,5.51,24,2024-11-19,정상
6940,730,1470000,5.12,24,2023-07-19,연체
6941,7017,3280000,5.05,24,2024-06-09,완료
6942,19,3820000,4.64,12,2024-06-17,정상
6943,7903,730000,5.99,6,2023-09-01,정상
6944,7294,760000,5.13,24,2024-04-04,정상
6945,8070,6540000,4.72,12,2023-12-03,정상
6946,9478,730000,5.36,24,2023-02-28,연체
6947,676,4530000,4.54,36,2023-10-24,완료
6948,1538,730000,5.4,24,2023-11-08,정상
6949,9674,9920000,4.42,36,2023-05-28,정상
6950,9295,2740000,5.79,12,2023-12-31,정상
6951,7011,7460000,5.16,12,2024-08-28,완료
6952,3929,1760000,5.66,12,2024-11-21,연체
6953,3934,780000,5.47,24,2023-02-18,정상
6954,6099,1120000,5.7,24,2024-11-20,정상
6955,8291,730000,5.87,24,2024-12-10,정상
6956,2704,730000,5.9,6,2024-07-03,연체
6957,2185,730000,6.46,24,2024-03-27,연체
6958,5715,4480000,4.75,24,2023-02-05,정상
6959,8357,1350000,6.07,6,2024-05-15,완료
6960,7014,730000,5.51,6,2023-06-25,정상
6961,7628,1770000,5.0,24,2024-02-22,정상
6962,3422,5630000,4.8,12,2023-11-25,정상
6963,502,8240000,4.94,36,2024-11-20,정상
6964,8587,1750000,5.26,12,2024-11-23,정상
6965,5401,730000,5.4,6,2023-02-21,연체
6966,9234,1630000,5.45,12,2024-07-10,완료
6967,5317,38840000,4.92,60,2023-05-27,정상
6968,6689,730000,5.52,12,2024-01-01,연체
6969,7410,730000,4.79,24,2023-01-17,정상
6970,2399,1950000,4.8,6,2024-10-02,정상
6971,2506,960000,6.58,24,2023-04-15,연체
6972,3134,1790000,5.23,12,2024-11-11,정상
6973,8322,3520000,5.25,24,2023-06-19,정상
6974,3510,2470000,5.77,12,2024-05-17,연체
6975,2883,5770000,4.83,36,2024-06-18,정상
6976,3883,730000,6.26,12,2023-02-05,정상
6977,1719,730000,6.24,12,2023-08-24,연체
6978,1677,1660000,5.14,6,2023-04-09,정상
6979,5998,1020000,5.42,24,2024-01-23,정상
6980,8437,5020000,4.6,36,2023-01-09,정상
6981,6480,860000,5.68,24,2023-08-11,완료
6982,6496,730000,5.23,24,2023-01-01,연체
6983,9150,3430000,4.85,24,2024-08-16,정상
6984,9280,31990000,5.52,36,2024-03-23,정상
6985,3662,1870000,5.31,24,2023-04-23,정상
6986,1059,3650000,4.89,36,2024-07-05,연체
6987,4138,1080000,5.46,12,2024-04-14,정상
6988,8631,64770000,5.41,60,2024-05-07,완료
6989,563,12190000,4.99,12,2023-09-19,정상
6990,6990,1000000,5.42,6,2023-10-05,정상
6991,1847,1700000,5.79,6,2024-05-27,정상
6992,9496,850000,4.9,6,2024-07-23,정상
6993,6799,730000,5.58,12,2024-05-23,정상
6994,7885,13300000,4.55,24,2023-05-24,정상
6995,3687,730000,6.26,24,2023-02-01,연체
6996,7738,1930000,5.56,6,2024-09-06,정상
6997,1008,4300000,5.68,24,2023-11-09,정상
6998,7665,3180000,5.41,36,2023-07-02,정상
6999,3963,2150000,5.03,24,2023-04-08,정상
7000,5210,14270000,5.2,12,2024-11-03,정상
7001,1044,730000,5.51,6,2024-05-13,정상
7002,4558,730000,4.41,6,2024-03-20,정상
7003,7365,730000,6.15,6,2023-12-06,연체
7004,6877,730000,6.12,24,2023-01-24,완료
7005,3627,1500000,4.97,6,2023-02-03,정상
7006,3895,730000,6.07,24,2024-08-17,정상
7007,8176,1190000,4.86,6,2023-06-21,정상
7008,2551,730000,6.29,24,2023-03-26,연체
7009,6302,3200000,4.6,12,2024-03-17,완료
7010,9460,730000,5.43,6,2023-04-18,연체
7011,5654,12540000,4.37,36,2023-01-10,완료
7012,9786,1110000,6.16,6,2024-12-23,정상
7013,1040,1040000,6.06,24,2023-11-13,정상
7014,1468,1280000,5.98,6,2023-07-14,정상
7015,4229,3250000,4.81,36,2024-04-06,정상
7016,6064,108250000,5.33,24,2023-10-29,정상
7017,7190,1140000,5.43,24,2023-06-04,연체
7018,8912,1370000,5.6,24,2023-05-22,정상
7019,4440,3520000,4.98,24,2024-07-17,완료
7020,257,730000,5.01,24,2024-11-10,정상
7021,1643,730000,5.84,6,2023-11-25,연체
7022,3765,2640000,5.57,6,2024-12-27,완료
7023,9875,8260000,5.11,24,2023-12-12,정상
7024,6759,2650000,4.69,6,2024-12-06,정상
7025,9775,35080000,4.35,60,2023-02-24,정상
7026,4807,5970000,5.16,36,2024-07-21,정상
7027,612,3280000,5.35,24,2024-03-18,정상
7028,8972,5010000,5.35,12,2024-11-29,정상
7029,2162,1930000,5.96,12,2024-11-21,연체
7030,3126,51660000,5.18,36,2024-10-08,정상
7031,1483,2250000,4.35,24,2024-10-11,정상
7032,7655,4540000,5.26,36,2023-03-26,정상
7033,8023,1740000,5.11,24,2023-11-17,정상
7034,4479,730000,5.36,12,2024-04-18,완료
7035,7907,5860000,5.89,24,2023-10-12,연체
7036,4737,2910000,5.59,6,2024-09-11,정상
7037,9619,2920000,5.35,6,2024-02-29,정상
7038,6412,7810000,4.78,36,2023-01-29,완료
7039,4246,5600000,4.75,24,2023-10-24,정상
7040,1697,4650000,5.23,36,2023-10-26,정상
7041,2684,1640000,5.51,6,2023-07-04,연체
7042,8104,7500000,4.68,36,2024-08-05,연체
7043,2108,1270000,4.54,12,2024-07-04,완료
7044,5474,730000,5.12,6,2024-06-06,정상
7045,9230,29880000,5.37,60,2023-09-02,정상
7046,2433,730000,5.66,24,2023-11-26,완료
7047,6491,10960000,3.75,12,2023-04-17,정상
7048,2855,730000,5.46,12,2023-07-25,정상
7049,2139,730000,6.15,6,2024-06-20,정상
7050,6816,730000,5.63,12,2023-07-31,정상
7051,1365,730000,5.0,12,2023-11-01,완료
7052,4793,730000,5.34,24,2023-11-18,연체
7053,362,1510000,4.91,24,2024-02-24,정상
7054,5957,1140000,5.6,12,2024-10-29,정상
7055,2728,1270000,5.59,12,2024-07-04,정상
7056,779,730000,5.35,6,2024-06-17,정상
7057,384,3460000,5.16,24,2023-06-06,정상
7058,95,2560000,5.74,6,2023-04-01,연체
7059,4684,108250000,5.33,24,2024-10-09,정상
7060,7869,5700000,4.84,36,2024-04-16,정상
7061,7684,980000,5.33,12,2024-12-31,정상
7062,3509,3890000,4.6,12,2023-07-11,정상
7063,1041,2060000,4.9,24,2024-02-07,연체
7064,3572,730000,5.79,12,2024-07-13,정상
7065,1127,730000,5.4,24,2023-02-21,정상
7066,4645,22670000,4.88,36,2024-02-07,정상
7067,7531,1170000,5.57,6,2024-07-06,정상
