transaction_id,customer_id,card_id,amount,transaction_date,status,channel,category
19095,527,25,19721,2024-10-29,paid,offline,주유
19096,1325,20,20938,2024-03-09,paid,offline,주유
19097,8512,24,16997,2024-07-02,cancel,online,외식
19098,6557,20,14918,2024-04-19,paid,offline,의료
19099,8333,22,269438,2024-10-28,paid,online,교육
19100,4398,23,66226,2024-10-06,paid,offline,패션
19101,243,6,103957,2024-07-21,paid,mobile,여행
19102,6779,27,31013,2024-08-31,cancel,mobile,외식
19103,6390,29,176642,2024-12-21,paid,mobile,의료
19104,7841,16,71884,2024-10-09,refund,offline,의료
19105,4728,18,28380,2024-12-15,paid,mobile,주유
19106,9702,37,97162,2024-07-29,paid,offline,교육
19107,3030,13,50083,2024-08-17,paid,mobile,식품
19108,6411,6,15146,2024-08-28,refund,online,주유
19109,4390,47,34965,2024-04-16,cancel,mobile,의료
19110,388,8,47833,2024-10-21,paid,mobile,패션
19111,9116,39,53125,2024-11-29,paid,offline,문화
19112,6076,42,27051,2024-05-01,paid,mobile,외식
19113,3622,28,123608,2024-02-24,paid,mobile,여행
19114,7465,8,22602,2024-06-07,paid,offline,주유
19115,2640,28,381881,2024-05-18,paid,online,여행
19116,8541,19,40257,2024-10-08,paid,offline,의료
19117,2668,37,140797,2024-09-18,paid,offline,식품
19118,7373,23,18658,2024-05-28,paid,offline,식품
19119,5448,5,17608,2024-02-12,paid,mobile,외식
19120,4499,36,84500,2024-11-11,cancel,online,식품
19121,2207,16,16032,2024-07-07,cancel,offline,식품
19122,7810,36,35525,2024-02-10,paid,online,식품
19123,7106,44,47885,2024-11-25,paid,offline,쇼핑
19124,5068,30,77882,2024-09-06,paid,offline,문화
19125,102,14,11985,2024-12-12,paid,offline,외식
19126,4111,9,166615,2024-02-29,paid,offline,여행
19127,9957,42,31572,2024-02-13,cancel,online,외식
19128,8497,46,72232,2024-06-06,paid,mobile,주유
19129,7110,13,6585,2024-08-18,paid,offline,식품
19130,1130,32,52331,2024-11-06,paid,online,교육
19131,8823,49,20436,2024-01-19,cancel,offline,주유
19132,4125,16,36532,2024-12-01,paid,offline,패션
19133,192,27,19061,2024-06-03,paid,offline,쇼핑
19134,7846,28,19664,2024-11-18,refund,offline,주유
19135,8499,18,213735,2024-08-13,paid,online,여행
19136,4727,35,47846,2024-11-03,paid,mobile,문화
19137,9652,14,20029,2024-07-07,paid,offline,문화
19138,4240,24,304281,2024-02-27,paid,online,가전
19139,1204,44,83515,2024-10-09,refund,online,의료
19140,5378,1,29087,2024-03-05,paid,online,가전
19141,672,21,28241,2024-04-01,paid,mobile,문화
19142,4985,36,531618,2024-12-14,paid,mobile,여행
19143,2308,10,60242,2024-05-20,paid,offline,교육
19144,5854,40,54500,2024-02-01,paid,offline,여행
19145,9563,19,103056,2024-06-28,paid,offline,패션
19146,7264,37,104570,2024-11-13,paid,offline,주유
19147,84,48,36484,2024-03-15,paid,mobile,주유
19148,9465,37,311960,2024-08-09,paid,offline,의료
19149,3738,42,54029,2024-04-23,paid,offline,의료
19150,4103,40,14085,2024-01-11,paid,online,문화
19151,503,9,22088,2024-02-10,paid,offline,주유
19152,766,32,32221,2024-02-10,paid,mobile,의료
19153,9708,24,1447628,2024-02-13,paid,online,여행
19154,8094,16,110082,2024-08-18,paid,online,가전
19155,3,3,11700,2024-12-28,paid,online,주유
19156,4804,5,22900,2024-07-19,paid,offline,주유
19157,860,17,12573,2024-01-04,paid,mobile,식품
19158,6353,1,11511,2024-03-31,paid,offline,외식
19159,811,43,56903,2024-01-10,paid,offline,여행
19160,9288,13,27725,2024-07-22,paid,offline,의료
19161,878,42,5854,2024-07-19,refund,offline,식품
19162,7913,15,103616,2024-06-23,paid,offline,가전
19163,4954,40,27212,2024-10-16,paid,mobile,외식
19164,5146,43,215192,2024-03-01,paid,mobile,여행
19165,1692,32,56255,2024-04-03,refund,mobile,쇼핑
19166,6019,43,59632,2024-04-23,paid,mobile,여행
19167,3147,17,46365,2024-11-25,paid,online,식품
19168,589,19,106790,2024-05-01,paid,online,외식
19169,3540,19,100883,2024-05-16,paid,online,외식
19170,2897,47,15643,2024-09-19,paid,offline,쇼핑
19171,6334,38,116789,2024-05-24,paid,online,쇼핑
19172,7906,20,46380,2024-11-14,cancel,offline,가전
19173,2070,38,47645,2024-02-25,paid,online,쇼핑
19174,6419,9,33281,2024-04-29,paid,offline,가전
19175,7985,36,13390,2024-03-11,paid,mobile,식품
19176,7840,31,51947,2024-08-23,paid,mobile,주유
19177,7832,28,86053,2024-07-02,paid,mobile,가전
19178,8514,19,27877,2024-05-05,paid,online,패션
19179,7537,21,18442,2024-05-19,cancel,mobile,패션
19180,7577,6,63868,2024-02-04,refund,mobile,패션
19181,50,20,34537,2024-08-02,paid,online,식품
19182,6009,41,103142,2024-04-19,paid,offline,가전
19183,4889,16,46554,2024-04-03,cancel,offline,식품
19184,4663,2,8745,2024-11-04,paid,offline,문화
19185,5851,42,31218,2024-07-25,refund,mobile,쇼핑
19186,7024,9,34193,2024-08-11,paid,online,의료
19187,3501,42,98739,2024-12-17,paid,offline,가전
19188,9734,44,263454,2024-09-04,paid,online,쇼핑
19189,8141,45,40095,2024-11-11,paid,online,외식
19190,2227,20,21520,2024-03-29,paid,offline,문화
19191,8099,38,17293,2024-07-20,paid,mobile,문화
19192,6698,48,148126,2024-12-02,paid,mobile,문화
19193,7395,44,70802,2024-10-25,paid,online,가전
19194,9474,2,23872,2024-02-04,paid,offline,문화
19195,1637,17,29648,2024-12-25,paid,offline,문화
19196,2798,33,124729,2024-03-08,paid,online,문화
19197,9679,21,33369,2024-06-27,cancel,offline,교육
19198,959,44,13077,2024-07-25,paid,mobile,문화
19199,2075,7,41171,2024-12-28,paid,online,외식
19200,1638,16,7287,2024-10-29,paid,mobile,문화
19201,8268,29,94585,2024-09-03,paid,mobile,식품
19202,8367,19,58143,2024-01-29,refund,online,외식
19203,9056,24,39111,2024-08-24,paid,online,외식
19204,7577,41,45658,2024-12-02,paid,offline,패션
19205,5335,7,55433,2024-11-30,cancel,offline,가전
19206,8565,42,26204,2024-03-26,paid,mobile,외식
19207,7372,31,138006,2024-04-08,refund,online,교육
19208,2728,41,17720,2024-01-29,paid,offline,문화
19209,8060,2,70713,2024-09-13,paid,online,쇼핑
19210,7068,32,48213,2024-02-07,paid,online,여행
19211,9177,13,242009,2024-01-07,cancel,online,여행
19212,8513,2,32056,2024-12-31,paid,offline,쇼핑
19213,6663,10,164507,2024-02-24,paid,offline,패션
19214,2933,26,31601,2024-02-22,paid,mobile,패션
19215,2535,23,28829,2024-11-11,paid,mobile,패션
19216,2573,3,60065,2024-11-18,paid,offline,교육
19217,777,14,66508,2024-05-26,paid,offline,가전
19218,5876,30,43202,2024-07-20,paid,online,의료
19219,2056,21,94829,2024-10-08,paid,offline,패션
19220,7331,12,46742,2024-02-01,paid,online,패션
19221,3536,26,15425,2024-06-17,paid,mobile,문화
19222,8004,24,250757,2024-12-09,paid,mobile,외식
19223,4409,1,241504,2024-08-10,paid,online,교육
19224,9900,48,23821,2024-11-03,paid,offline,주유
19225,660,15,37542,2024-06-20,paid,offline,주유
19226,6500,13,57209,2024-01-20,paid,online,의료
19227,8229,18,110128,2024-09-17,cancel,offline,가전
19228,29,41,273493,2024-09-21,paid,mobile,여행
19229,9962,38,44303,2024-01-22,paid,offline,식품
19230,3513,26,18996,2024-01-23,paid,mobile,의료
19231,5987,23,589926,2024-03-09,paid,offline,교육
19232,2993,14,182632,2024-08-19,paid,offline,가전
19233,6593,37,76630,2024-06-15,refund,mobile,가전
19234,3111,26,5889,2024-11-24,paid,offline,식품
19235,5279,28,102151,2024-03-31,paid,offline,가전
19236,8912,20,39631,2024-01-27,paid,online,외식
19237,9916,22,59411,2024-04-27,paid,online,패션
19238,3768,39,14348,2024-03-27,paid,mobile,문화
19239,2363,14,523725,2024-12-26,refund,mobile,여행
19240,7643,23,30908,2024-02-21,paid,offline,교육
19241,7997,40,42213,2024-08-06,paid,mobile,교육
19242,6198,40,11673,2024-03-01,paid,offline,식품
19243,4516,13,22202,2024-11-09,refund,online,주유
19244,313,13,59535,2024-06-27,paid,mobile,주유
19245,9966,38,119376,2024-12-25,cancel,offline,쇼핑
19246,6127,11,17088,2024-03-15,paid,offline,외식
19247,2976,13,18180,2024-04-25,paid,offline,의료
19248,5781,38,36377,2024-09-29,paid,online,가전
19249,5050,13,95642,2024-12-30,cancel,mobile,가전
19250,8423,26,45654,2024-08-03,cancel,online,문화
19251,2663,41,37345,2024-06-04,paid,offline,식품
19252,4235,15,68407,2024-10-20,paid,mobile,의료
19253,9188,41,98270,2024-07-19,paid,offline,의료
19254,9630,31,18894,2024-04-22,paid,online,패션
19255,1390,38,161591,2024-02-22,paid,online,여행
19256,4915,36,29056,2024-11-04,paid,online,주유
19257,4859,39,172255,2024-11-30,paid,online,가전
19258,6107,33,35979,2024-03-24,paid,mobile,외식
19259,7221,36,27991,2024-12-16,refund,mobile,문화
19260,2378,14,118757,2024-06-07,paid,offline,가전
19261,3535,2,102119,2024-01-08,paid,offline,가전
19262,9127,11,184487,2024-06-25,paid,online,쇼핑
19263,1937,31,104798,2024-03-01,paid,online,가전
19264,7008,16,18347,2024-06-04,paid,offline,문화
19265,410,36,22356,2024-08-13,paid,online,쇼핑
19266,888,27,27832,2024-12-02,paid,mobile,가전
19267,5756,41,140921,2024-10-19,paid,online,교육
19268,768,46,76086,2024-04-16,paid,offline,주유
19269,235,28,48789,2024-06-17,refund,offline,패션
19270,2751,41,63694,2024-07-06,paid,mobile,교육
19271,960,27,102713,2024-10-24,cancel,mobile,여행
19272,3777,7,78440,2024-07-16,cancel,mobile,의료
19273,6310,7,245025,2024-09-30,paid,offline,가전
19274,3166,40,48210,2024-11-11,paid,mobile,여행
19275,2265,47,17187,2024-04-19,paid,offline,외식
19276,5781,33,85007,2024-10-02,paid,offline,여행
19277,4285,28,24913,2024-07-21,paid,offline,문화
19278,6635,25,19575,2024-10-01,paid,mobile,주유
19279,2152,43,21645,2024-10-04,paid,online,쇼핑
19280,4293,9,83884,2024-09-15,paid,mobile,식품
19281,7686,43,12319,2024-09-24,paid,offline,패션
19282,3144,6,1042343,2024-06-14,paid,online,여행
19283,7244,46,284724,2024-02-24,refund,mobile,교육
19284,816,15,21805,2024-04-26,paid,mobile,외식
19285,9709,13,36245,2024-01-17,paid,online,의료
19286,6223,33,17790,2024-01-09,cancel,online,식품
19287,8670,2,9729,2024-10-08,paid,offline,주유
19288,2348,14,17822,2024-12-23,refund,online,주유
19289,9702,29,84625,2024-06-02,paid,online,가전
19290,5840,26,120306,2024-12-09,paid,online,가전
19291,6744,4,20415,2024-01-16,paid,mobile,식품
19292,7918,7,10466,2024-01-27,paid,offline,외식
19293,4293,18,59628,2024-01-24,paid,online,주유
19294,3546,30,203012,2024-07-06,paid,offline,쇼핑
19295,1925,34,26102,2024-03-19,paid,online,외식
19296,8549,28,94217,2024-05-14,paid,offline,의료
19297,1392,13,601620,2024-07-07,paid,online,교육
19298,5092,4,13020,2024-05-16,paid,mobile,외식
19299,2005,6,64167,2024-07-26,paid,online,의료
19300,8291,49,4665,2024-05-15,paid,offline,주유
19301,1022,14,29935,2024-09-28,paid,online,교육
19302,4353,50,40109,2024-08-30,paid,online,의료
19303,4623,46,131320,2024-10-24,paid,online,문화
19304,9842,29,61355,2024-09-04,cancel,online,여행
19305,7512,3,64125,2024-01-28,refund,offline,의료
19306,4034,43,69363,2024-01-25,paid,online,식품
19307,2886,32,227620,2024-05-21,cancel,mobile,쇼핑
19308,5076,32,63510,2024-08-21,cancel,online,주유
19309,75,29,49051,2024-05-29,refund,mobile,문화
19310,5346,44,128519,2024-01-31,paid,offline,쇼핑
19311,3336,41,20599,2024-12-16,paid,mobile,외식
19312,5428,41,100528,2024-01-08,paid,online,문화
19313,9694,48,39137,2024-08-19,cancel,mobile,쇼핑
19314,1234,44,355802,2024-01-09,cancel,online,패션
19315,1859,41,29374,2024-10-29,paid,online,문화
19316,8610,44,120512,2024-10-10,paid,mobile,의료
19317,8794,42,101581,2024-09-06,paid,mobile,식품
19318,9849,6,491772,2024-05-18,paid,online,여행
19319,675,23,6068,2024-01-11,paid,online,주유
19320,7304,41,68477,2024-09-24,paid,online,주유
19321,2287,14,33022,2024-10-30,paid,mobile,문화
19322,2183,16,35200,2024-03-13,paid,mobile,쇼핑
19323,4673,35,33621,2024-03-24,paid,online,의료
19324,2235,27,44775,2024-08-28,paid,online,교육
19325,6845,9,79217,2024-06-06,paid,offline,의료
19326,1690,29,79543,2024-05-24,paid,offline,식품
19327,9194,21,9548,2024-08-03,cancel,online,주유
19328,1740,12,70039,2024-09-12,paid,online,교육
19329,7753,24,7252,2024-08-06,paid,offline,문화
19330,7761,50,44771,2024-03-21,cancel,mobile,주유
19331,8237,29,7095,2024-05-26,paid,offline,문화
19332,3,10,42636,2024-06-08,paid,mobile,식품
19333,8286,34,118493,2024-06-26,paid,mobile,외식
19334,656,24,111022,2024-07-13,paid,mobile,패션
19335,6194,5,90397,2024-04-19,paid,online,가전
19336,8689,19,17361,2024-03-02,refund,mobile,주유
19337,4748,2,4756,2024-11-21,cancel,offline,주유
19338,9247,43,40154,2024-12-30,paid,mobile,문화
19339,9044,43,34587,2024-11-13,paid,mobile,의료
19340,6070,7,59520,2024-10-16,cancel,mobile,패션
19341,9356,15,115430,2024-09-23,paid,mobile,쇼핑
19342,2661,14,249305,2024-01-23,paid,online,교육
19343,6418,30,44225,2024-02-02,paid,offline,식품
19344,8748,22,16841,2024-03-22,paid,mobile,식품
19345,8616,14,20872,2024-04-07,paid,mobile,외식
19346,4368,14,12121,2024-12-05,paid,offline,주유
19347,7907,50,30950,2024-03-25,paid,online,주유
19348,746,37,100967,2024-12-24,paid,offline,여행
19349,607,39,8851,2024-01-01,paid,offline,주유
19350,5698,19,58228,2024-08-10,paid,online,문화
19351,5816,48,9106,2024-08-23,paid,offline,식품
19352,1224,45,227533,2024-07-05,paid,online,가전
19353,8539,45,46609,2024-05-27,paid,offline,여행
19354,7391,32,27859,2024-12-13,paid,online,외식
19355,3318,23,44884,2024-01-23,paid,offline,의료
19356,8969,32,16431,2024-06-18,paid,mobile,식품
19357,8392,27,17223,2024-09-23,refund,mobile,교육
19358,977,5,59644,2024-08-22,paid,mobile,교육
19359,6531,17,149866,2024-02-11,cancel,online,교육
19360,836,38,38622,2024-10-30,paid,online,쇼핑
19361,1569,19,119915,2024-02-26,paid,offline,가전
19362,1026,49,60827,2024-06-19,paid,online,문화
19363,3404,17,47170,2024-07-23,cancel,offline,쇼핑
19364,9965,20,38257,2024-06-26,paid,offline,쇼핑
19365,3790,17,345684,2024-11-27,paid,online,가전
19366,6569,49,255001,2024-01-17,refund,online,여행
19367,6344,44,23992,2024-09-08,paid,offline,문화
19368,6220,35,47259,2024-02-01,cancel,offline,가전
19369,4754,47,115306,2024-09-03,paid,offline,외식
19370,4479,37,23028,2024-03-14,paid,mobile,패션
19371,6059,50,31535,2024-07-22,cancel,online,문화
19372,6435,33,409075,2024-04-02,paid,mobile,가전
19373,8237,25,26458,2024-03-26,paid,offline,외식
19374,7146,34,110864,2024-04-26,paid,online,외식
19375,6279,13,293025,2024-08-17,paid,online,교육
19376,3562,40,88670,2024-09-14,paid,online,주유
19377,6623,7,81664,2024-10-31,paid,offline,의료
19378,1514,44,10702,2024-07-28,paid,offline,주유
19379,1338,34,14711,2024-11-22,paid,offline,주유
19380,9913,37,417895,2024-05-07,cancel,mobile,가전
19381,2932,27,162929,2024-09-06,paid,offline,가전
19382,8353,31,128583,2024-11-05,paid,mobile,의료
19383,9297,29,113160,2024-04-19,paid,mobile,교육
19384,1833,40,113769,2024-02-29,cancel,mobile,교육
19385,5523,10,398485,2024-07-04,paid,online,의료
19386,2608,17,23188,2024-12-08,paid,offline,쇼핑
19387,2324,23,50267,2024-11-30,paid,offline,의료
19388,8955,36,40131,2024-02-10,paid,online,패션
19389,4105,2,23055,2024-09-23,paid,offline,문화
19390,894,37,45912,2024-01-08,cancel,online,문화
19391,8688,4,29371,2024-01-30,paid,online,외식
19392,2918,35,18019,2024-07-12,paid,online,주유
19393,7492,20,56615,2024-03-01,paid,online,패션
19394,6807,35,32644,2024-01-06,paid,offline,의료
19395,4735,13,144347,2024-01-14,cancel,offline,여행
19396,7546,48,242428,2024-11-01,paid,mobile,여행
19397,311,21,99020,2024-12-24,paid,offline,패션
19398,7218,23,115255,2024-11-02,paid,offline,가전
19399,2917,37,189955,2024-11-27,paid,offline,패션
19400,2488,44,38082,2024-01-09,paid,offline,교육
19401,3875,12,210424,2024-01-11,cancel,mobile,여행
19402,1207,34,93835,2024-03-18,cancel,offline,패션
19403,8821,12,155012,2024-07-02,paid,online,쇼핑
19404,5447,49,31171,2024-08-24,paid,offline,패션
19405,5423,23,12700,2024-04-12,paid,online,식품
19406,2629,33,149173,2024-05-15,refund,mobile,가전
19407,6911,23,28705,2024-12-10,paid,online,식품
19408,519,44,94654,2024-11-21,cancel,online,식품
19409,2288,4,53607,2024-11-06,paid,mobile,가전
19410,1531,39,125857,2024-08-11,paid,offline,문화
19411,1640,45,92024,2024-02-20,paid,online,의료
19412,1939,5,258743,2024-07-17,paid,online,교육
19413,1019,40,41801,2024-08-27,paid,offline,문화
19414,8924,2,18602,2024-10-19,paid,mobile,문화
19415,2851,30,85716,2024-12-02,paid,online,여행
19416,1666,39,53086,2024-07-22,cancel,online,가전
19417,3090,48,184465,2024-11-19,paid,offline,의료
19418,4570,25,16840,2024-11-10,paid,mobile,외식
19419,2027,7,462974,2024-08-30,paid,online,여행
19420,7662,18,420944,2024-04-12,paid,online,여행
19421,2646,45,46003,2024-10-04,paid,online,외식
19422,1707,23,36519,2024-06-27,cancel,offline,의료
19423,8933,33,26839,2024-02-04,paid,offline,외식
19424,6309,40,52686,2024-08-17,cancel,offline,패션
19425,1692,8,47584,2024-01-24,paid,mobile,의료
19426,5393,7,30991,2024-11-09,paid,mobile,외식
19427,2554,26,64020,2024-02-07,paid,offline,문화
19428,183,7,129116,2024-07-03,cancel,mobile,쇼핑
19429,6050,34,26448,2024-10-22,paid,online,가전
19430,146,46,78737,2024-09-12,paid,mobile,가전
19431,924,24,11037,2024-11-07,paid,offline,주유
19432,349,37,86990,2024-12-22,paid,mobile,식품
19433,1706,21,24884,2024-11-19,paid,offline,식품
19434,388,46,31775,2024-01-06,cancel,offline,문화
19435,2801,38,16043,2024-03-31,paid,online,교육
19436,4477,1,54861,2024-03-22,paid,offline,쇼핑
19437,8029,11,45887,2024-10-10,paid,offline,문화
19438,2391,30,44622,2024-10-15,paid,mobile,의료
19439,4663,2,19906,2024-04-27,paid,mobile,외식
19440,8476,39,43741,2024-06-20,refund,offline,식품
19441,7227,4,9209,2024-03-14,paid,offline,식품
19442,3253,2,468417,2024-06-24,paid,mobile,여행
19443,9982,43,141861,2024-12-06,paid,online,교육
19444,3498,36,10022,2024-03-23,paid,offline,주유
19445,5926,12,61598,2024-12-07,paid,online,식품
19446,4,24,28149,2024-01-23,paid,mobile,주유
19447,5151,48,209351,2024-08-26,paid,offline,가전
19448,1605,2,62694,2024-07-05,paid,online,여행
19449,380,50,51398,2024-06-12,paid,mobile,교육
19450,6939,35,89646,2024-03-12,cancel,offline,쇼핑
19451,4454,40,166857,2024-04-21,paid,online,교육
19452,3955,33,25168,2024-08-03,paid,mobile,의료
19453,3326,24,16619,2024-09-27,paid,mobile,문화
19454,346,39,24857,2024-04-10,cancel,offline,패션
19455,6081,12,70446,2024-07-21,paid,offline,교육
