order_id,user_id,order_date,order_datetime,status,total_amount,items_amount,discount_amount,discount_rate,shipping_fee,payment_method,device,channel,shipping_region,coupon_used,refund_date
76034,15954,26JUN2025,26JUN2025:23:54:59,paid,1134100,1134100,0,0.0,0,card,mobile,direct,충남,0,
76035,45810,24NOV2024,24NOV2024:09:08:51,pending,68400,72000,3600,5.0,0,naver,mobile,direct,서울,0,
76036,34436,17JUN2025,17JUN2025:00:05:44,paid,119130,125400,6270,5.0,0,naver,pc,organic,부산,0,
76037,24567,14JUN2026,14JUN2026:18:39:01,paid,17400,14400,0,0.0,3000,card,pc,direct,경남,0,
76038,22979,30DEC2025,30DEC2025:11:00:33,paid,3443100,3443100,0,0.0,0,card,pc,paid_search,경기,0,
76039,21737,12DEC2024,12DEC2024:03:41:54,paid,59400,59400,0,0.0,0,kakao,pc,direct,전북,0,
76040,558,24OCT2025,24OCT2025:00:24:45,paid,2334560,2918200,583640,20.0,0,transfer,mobile,social,인천,0,
76041,47563,13MAY2026,13MAY2026:01:32:38,paid,26760,26400,2640,10.0,3000,card,mobile,paid_search,서울,0,
76042,19697,26MAY2026,26MAY2026:23:24:19,paid,29640,31200,1560,5.0,0,card,mobile,paid_search,서울,0,
76043,26259,27DEC2025,27DEC2025:22:55:51,paid,138900,138900,0,0.0,0,card,tablet,paid_search,대구,0,
76044,12866,24OCT2025,24OCT2025:14:17:57,cancelled,254600,254600,0,0.0,0,card,mobile,paid_search,서울,0,
76045,12436,29DEC2025,29DEC2025:21:54:01,pending,254695,268100,13405,5.0,0,naver,pc,organic,강원,0,
76046,28347,05MAR2025,05MAR2025:16:47:51,paid,1362800,1362800,0,0.0,0,card,pc,social,경기,0,
76047,7795,13NOV2024,13NOV2024:13:11:55,paid,17535,17100,2565,15.0,3000,naver,pc,paid_search,서울,0,
76048,26164,02OCT2025,02OCT2025:12:38:11,paid,1468200,1468200,0,0.0,0,card,pc,direct,전남,0,
76049,43422,04FEB2026,04FEB2026:07:04:33,refunded,1156400,1156400,0,0.0,0,card,mobile,direct,경기,0,08FEB2026
76050,4993,14AUG2025,14AUG2025:19:00:23,paid,907400,907400,0,0.0,0,card,tablet,organic,경기,0,
76051,21229,26MAY2026,26MAY2026:08:33:37,paid,40600,40600,0,0.0,0,naver,mobile,organic,서울,1,
76052,41844,26JUN2026,26JUN2026:08:10:51,cancelled,174040,183200,9160,5.0,0,naver,mobile,direct,전북,1,
76053,15658,16FEB2025,16FEB2025:22:23:20,paid,15155,14300,2145,15.0,3000,card,mobile,organic,경기,0,
76054,13703,14JUN2026,14JUN2026:06:49:58,paid,2505200,3131500,626300,20.0,0,card,mobile,paid_search,경북,0,
76055,1416,27AUG2025,27AUG2025:15:30:33,paid,115920,144900,28980,20.0,0,card,mobile,organic,전북,0,
76056,7054,24MAY2025,24MAY2025:23:57:52,refunded,81500,81500,0,0.0,0,card,pc,organic,서울,0,28MAY2025
76057,44096,01DEC2025,01DEC2025:17:32:11,refunded,54400,54400,0,0.0,0,card,mobile,social,광주,1,07DEC2025
76058,48467,19MAR2026,19MAR2026:17:01:31,refunded,348460,366800,18340,5.0,0,card,mobile,email,경기,1,30MAR2026
76059,33654,03JUN2026,03JUN2026:15:36:11,paid,1066240,1254400,188160,15.0,0,card,mobile,paid_search,광주,0,
76060,31460,30JUN2026,30JUN2026:02:30:40,paid,2238500,2238500,0,0.0,0,card,mobile,email,경기,0,
76061,34986,29APR2025,29APR2025:21:50:46,paid,57400,57400,0,0.0,0,card,pc,organic,충북,0,
76062,8869,09FEB2026,09FEB2026:15:31:20,paid,98240,122800,24560,20.0,0,card,pc,social,서울,0,
76063,23583,14JUN2025,14JUN2025:15:13:39,paid,2807550,3119500,311950,10.0,0,kakao,pc,social,경북,0,
76064,23192,23SEP2025,23SEP2025:20:32:34,paid,919700,919700,0,0.0,0,card,mobile,organic,울산,0,
76065,10968,03MAY2026,03MAY2026:23:20:55,paid,33820,35600,1780,5.0,0,card,mobile,organic,충남,1,
76066,9156,18MAR2026,18MAR2026:13:28:09,cancelled,1294295,1522700,228405,15.0,0,card,pc,organic,경남,0,
76067,7530,06MAR2026,06MAR2026:23:07:49,paid,757350,841500,84150,10.0,0,card,mobile,organic,서울,0,
76068,15962,20MAR2026,20MAR2026:07:02:39,paid,78000,78000,0,0.0,0,card,pc,paid_search,충남,0,
76069,9322,18SEP2025,18SEP2025:17:52:42,paid,2337400,2337400,0,0.0,0,card,pc,social,서울,0,
76070,26566,25MAR2026,25MAR2026:00:42:16,refunded,145350,161500,16150,10.0,0,card,mobile,organic,서울,0,06APR2026
76071,39600,12DEC2024,12DEC2024:00:51:41,cancelled,59800,59800,0,0.0,0,kakao,pc,organic,서울,0,
76072,19153,09JAN2026,09JAN2026:18:32:49,paid,149300,149300,0,0.0,0,etc,pc,paid_search,경기,0,
76073,6710,03MAR2025,03MAR2025:10:13:23,paid,29070,34200,5130,15.0,0,card,mobile,organic,경북,0,
76074,32489,14MAR2025,14MAR2025:14:33:39,cancelled,13000,10000,0,0.0,3000,etc,pc,direct,전남,0,
76075,35002,05MAY2026,05MAY2026:13:56:21,paid,114750,127500,12750,10.0,0,etc,mobile,social,경기,1,
76076,26452,29JUN2026,29JUN2026:01:05:42,paid,48640,51200,2560,5.0,0,etc,mobile,paid_search,부산,0,
76077,42085,20MAY2026,20MAY2026:13:56:16,paid,41300,41300,0,0.0,0,card,pc,organic,충북,0,
76078,14248,27DEC2025,27DEC2025:23:18:24,paid,11900,8900,0,0.0,3000,kakao,pc,email,경북,0,
76079,1905,24FEB2025,24FEB2025:14:44:16,paid,755820,795600,39780,5.0,0,kakao,pc,organic,부산,0,
76080,28955,14AUG2025,14AUG2025:12:51:21,paid,406400,508000,101600,20.0,0,card,mobile,social,서울,1,
76081,5892,10NOV2025,10NOV2025:15:57:05,paid,64240,80300,16060,20.0,0,card,mobile,organic,경북,0,
76082,30790,17DEC2025,17DEC2025:19:19:21,paid,169235,199100,29865,15.0,0,naver,mobile,direct,서울,0,
76083,36744,12DEC2024,12DEC2024:10:52:06,paid,1774900,1774900,0,0.0,0,card,mobile,direct,인천,0,
76084,5086,25MAY2026,25MAY2026:14:56:47,paid,2139535,2517100,377565,15.0,0,naver,pc,social,인천,0,
76085,4129,15JUN2026,15JUN2026:02:38:37,paid,259825,273500,13675,5.0,0,transfer,mobile,email,경기,0,
76086,31756,11SEP2024,11SEP2024:12:42:19,pending,70880,88600,17720,20.0,0,transfer,mobile,email,경기,0,
76087,34304,29APR2025,29APR2025:08:55:07,pending,215700,215700,0,0.0,0,naver,mobile,paid_search,전북,0,
76088,2912,14DEC2024,14DEC2024:09:36:40,cancelled,639100,639100,0,0.0,0,transfer,mobile,direct,서울,0,
76089,7426,04JUN2024,04JUN2024:08:56:03,cancelled,740430,779400,38970,5.0,0,card,mobile,social,서울,0,
76090,38410,09FEB2026,09FEB2026:20:59:36,paid,94525,99500,4975,5.0,0,card,mobile,direct,경기,1,
76091,19846,11JUN2026,11JUN2026:22:05:10,paid,317520,352800,35280,10.0,0,etc,mobile,paid_search,경남,0,
76092,24636,29MAR2026,29MAR2026:18:41:26,paid,1132020,1257800,125780,10.0,0,kakao,mobile,organic,경남,0,
76093,43205,05MAR2026,05MAR2026:17:20:31,paid,38320,47900,9580,20.0,0,card,mobile,direct,전북,0,
76094,34138,27JUL2025,27JUL2025:16:39:25,pending,2078760,2445600,366840,15.0,0,card,tablet,organic,인천,0,
76095,21467,27JUN2026,27JUN2026:23:57:04,pending,358700,358700,0,0.0,0,kakao,pc,email,서울,0,
76096,23528,18JUN2026,18JUN2026:23:43:22,paid,2296000,2870000,574000,20.0,0,naver,mobile,organic,경기,0,
76097,41611,03MAR2026,03MAR2026:18:08:24,paid,171900,171900,0,0.0,0,card,mobile,organic,대전,0,
76098,20870,01MAR2026,01MAR2026:07:48:49,paid,260400,260400,0,0.0,0,card,mobile,paid_search,서울,0,
76099,34513,25MAY2026,25MAY2026:14:45:39,cancelled,96900,96900,0,0.0,0,card,mobile,email,전북,0,
76100,18659,25APR2025,25APR2025:09:42:12,paid,1164000,1164000,0,0.0,0,etc,mobile,social,인천,0,
76101,39326,09APR2026,09APR2026:00:41:46,paid,1391300,1391300,0,0.0,0,card,mobile,email,부산,0,
76102,21275,22DEC2025,22DEC2025:12:26:17,cancelled,36090,40100,4010,10.0,0,card,pc,paid_search,서울,0,
76103,35088,05MAY2026,05MAY2026:20:18:41,paid,2104630,2215400,110770,5.0,0,card,tablet,paid_search,광주,0,
76104,22505,09NOV2025,09NOV2025:00:09:46,paid,268100,268100,0,0.0,0,card,mobile,email,경기,0,
76105,3441,16DEC2025,16DEC2025:19:00:13,paid,220780,232400,11620,5.0,0,card,pc,direct,경북,0,
76106,23553,05MAR2026,05MAR2026:11:25:39,paid,3786700,3786700,0,0.0,0,naver,mobile,direct,전북,0,
76107,7146,31JUL2025,31JUL2025:16:38:39,paid,619100,619100,0,0.0,0,naver,pc,direct,서울,0,
76108,30426,16SEP2025,16SEP2025:11:52:32,paid,135270,150300,15030,10.0,0,etc,mobile,paid_search,전북,0,
76109,22073,15MAY2025,15MAY2025:13:27:41,paid,1295400,1295400,0,0.0,0,card,pc,social,서울,0,
76110,48135,07JUN2026,07JUN2026:11:24:12,paid,21200,18200,0,0.0,3000,card,mobile,organic,인천,1,
76111,36663,02MAY2026,02MAY2026:06:14:14,paid,31920,33600,1680,5.0,0,card,mobile,social,대구,0,
76112,46061,04JUL2025,04JUL2025:19:39:39,paid,48365,56900,8535,15.0,0,kakao,pc,organic,서울,0,
76113,10817,30JAN2026,30JAN2026:14:38:54,paid,95700,95700,0,0.0,0,card,mobile,social,세종,0,
76114,12349,23DEC2025,23DEC2025:07:15:35,paid,1361280,1701600,340320,20.0,0,card,pc,email,경기,0,
76115,12438,26MAR2026,26MAR2026:23:44:40,paid,19200,16200,0,0.0,3000,card,mobile,organic,서울,0,
76116,43830,17JAN2026,17JAN2026:09:20:57,cancelled,475680,594600,118920,20.0,0,kakao,pc,email,서울,0,
76117,8235,15OCT2025,15OCT2025:06:36:47,refunded,86300,86300,0,0.0,0,kakao,pc,email,부산,0,28OCT2025
76118,2571,24AUG2025,24AUG2025:14:28:39,paid,181680,227100,45420,20.0,0,kakao,pc,paid_search,울산,0,
76119,4498,09APR2025,09APR2025:14:21:15,paid,96615,101700,5085,5.0,0,card,mobile,email,부산,0,
76120,20367,07MAR2026,07MAR2026:04:09:36,paid,604700,604700,0,0.0,0,card,tablet,direct,서울,0,
76121,1018,06DEC2025,06DEC2025:09:13:35,paid,14200,11200,0,0.0,3000,card,mobile,organic,경기,0,
76122,32455,19APR2026,19APR2026:17:11:41,paid,6864400,6864400,0,0.0,0,card,mobile,email,경북,0,
76123,15455,05MAY2026,05MAY2026:02:48:39,paid,13000,10000,0,0.0,3000,card,pc,social,광주,0,
76124,6668,23MAR2026,23MAR2026:10:34:03,paid,58080,72600,14520,20.0,0,card,pc,social,강원,0,
76125,3997,22FEB2025,22FEB2025:12:03:35,paid,667900,667900,0,0.0,0,kakao,mobile,organic,충북,0,
76126,30173,08SEP2025,08SEP2025:09:36:03,cancelled,16770,16200,2430,15.0,3000,kakao,mobile,social,경기,0,
76127,38843,09SEP2025,09SEP2025:16:15:55,paid,84360,88800,4440,5.0,0,card,mobile,social,경기,0,
76128,28726,19JAN2026,19JAN2026:15:19:56,paid,1890740,2224400,333660,15.0,0,card,pc,social,충남,0,
76129,38797,31MAR2026,31MAR2026:21:53:13,pending,22600,19600,0,0.0,3000,card,mobile,organic,경기,0,
76130,21994,21AUG2024,21AUG2024:07:26:06,refunded,50400,50400,0,0.0,0,card,mobile,email,서울,0,04SEP2024
76131,30149,03NOV2024,03NOV2024:06:19:10,paid,31040,38800,7760,20.0,0,etc,mobile,organic,대구,0,
76132,5291,11APR2026,11APR2026:12:47:25,paid,90540,100600,10060,10.0,0,naver,mobile,organic,경기,0,
76133,35191,24MAR2026,24MAR2026:01:09:41,paid,103120,128900,25780,20.0,0,card,mobile,email,경기,0,
76134,18427,18AUG2025,18AUG2025:13:42:02,paid,18215,17900,2685,15.0,3000,card,pc,direct,인천,0,
76135,44163,18SEP2024,18SEP2024:21:49:06,pending,258880,323600,64720,20.0,0,card,mobile,organic,충남,0,
76136,2049,27MAY2026,27MAY2026:13:14:08,paid,905255,952900,47645,5.0,0,card,mobile,paid_search,대전,0,
76137,28206,18APR2025,18APR2025:10:28:20,paid,183200,229000,45800,20.0,0,card,pc,direct,전북,0,
76138,24152,11MAY2026,11MAY2026:06:50:08,paid,559700,559700,0,0.0,0,card,pc,social,서울,0,
76139,48515,25FEB2026,25FEB2026:21:30:06,paid,4440,1800,360,20.0,3000,card,mobile,social,강원,0,
76140,30798,19SEP2025,19SEP2025:01:13:49,paid,53500,53500,0,0.0,0,kakao,pc,organic,전북,0,
76141,49566,16MAY2026,16MAY2026:20:25:46,paid,76590,85100,8510,10.0,0,naver,pc,direct,경기,0,
76142,19307,30NOV2025,30NOV2025:14:53:58,paid,79100,79100,0,0.0,0,card,tablet,organic,충남,0,
76143,37002,17JAN2026,17JAN2026:07:20:28,paid,2194020,2437800,243780,10.0,0,transfer,mobile,social,경기,0,
76144,23044,14DEC2025,14DEC2025:18:57:41,paid,58140,61200,3060,5.0,0,transfer,mobile,organic,충남,0,
76145,33626,18OCT2024,18OCT2024:00:25:11,paid,78090,82200,4110,5.0,0,card,mobile,direct,경기,0,
76146,30153,09MAY2025,09MAY2025:22:22:41,paid,318495,374700,56205,15.0,0,kakao,mobile,paid_search,인천,0,
76147,39556,15JUL2025,15JUL2025:01:21:31,refunded,137000,137000,0,0.0,0,card,mobile,organic,경기,0,19JUL2025
76148,8147,05OCT2025,05OCT2025:17:06:42,paid,403600,403600,0,0.0,0,transfer,mobile,organic,경기,0,
76149,13477,24JUN2026,24JUN2026:12:22:23,paid,2376100,2376100,0,0.0,0,kakao,mobile,direct,광주,0,
76150,25642,26JUN2026,26JUN2026:21:20:34,paid,1072400,1072400,0,0.0,0,naver,mobile,social,대전,1,
76151,35981,21APR2026,21APR2026:07:20:51,paid,576980,678800,101820,15.0,0,kakao,pc,email,경기,0,
76152,28245,10MAY2026,10MAY2026:12:24:53,paid,30780,32400,1620,5.0,0,card,pc,paid_search,서울,0,
76153,42877,02FEB2025,02FEB2025:10:50:54,paid,847300,847300,0,0.0,0,naver,mobile,email,대전,1,
76154,28174,04JUN2026,04JUN2026:18:30:41,paid,14970,12600,630,5.0,3000,card,mobile,paid_search,서울,0,
76155,48084,07JAN2025,07JAN2025:16:47:04,refunded,11000,10000,2000,20.0,3000,card,tablet,organic,충남,0,09JAN2025
76156,3953,09NOV2024,09NOV2024:02:25:36,paid,92400,92400,0,0.0,0,card,mobile,direct,세종,0,
76157,25362,10SEP2024,10SEP2024:03:31:11,paid,48600,48600,0,0.0,0,kakao,pc,organic,경기,0,
76158,35364,13MAY2026,13MAY2026:12:13:20,paid,5250,2500,250,10.0,3000,transfer,mobile,paid_search,서울,0,
76159,25952,01FEB2026,01FEB2026:04:35:13,cancelled,81280,101600,20320,20.0,0,naver,mobile,organic,경기,0,
76160,27989,29MAY2026,29MAY2026:05:54:33,cancelled,1371360,1714200,342840,20.0,0,card,mobile,organic,서울,0,
76161,42995,08JUL2026,08JUL2026:09:22:26,paid,32000,32000,0,0.0,0,card,mobile,organic,서울,0,
76162,21222,10APR2025,10APR2025:05:39:24,paid,142800,178500,35700,20.0,0,kakao,pc,organic,경북,0,
76163,2630,11APR2026,11APR2026:20:24:38,paid,314640,393300,78660,20.0,0,etc,mobile,organic,서울,0,
76164,45686,02JUL2026,02JUL2026:04:58:46,paid,27210,26900,2690,10.0,3000,kakao,mobile,organic,서울,1,
76165,5272,06MAY2026,06MAY2026:19:14:28,paid,496700,496700,0,0.0,0,naver,mobile,direct,경기,0,
76166,13296,04JUN2026,04JUN2026:22:43:17,refunded,349300,349300,0,0.0,0,card,tablet,organic,경기,0,05JUN2026
76167,2026,11DEC2025,11DEC2025:10:20:22,refunded,1916580,2254800,338220,15.0,0,naver,mobile,direct,울산,0,25DEC2025
76168,23441,13APR2025,13APR2025:04:00:59,paid,76670,90200,13530,15.0,0,card,mobile,organic,경기,0,
76169,46950,12MAR2026,12MAR2026:05:17:33,paid,30100,27100,0,0.0,3000,card,mobile,organic,부산,1,
76170,21423,05FEB2026,05FEB2026:06:42:00,paid,63270,66600,3330,5.0,0,card,mobile,paid_search,대구,0,
76171,44201,20JUN2026,20JUN2026:02:10:48,paid,382700,382700,0,0.0,0,kakao,tablet,social,서울,0,
76172,6879,21JAN2025,21JAN2025:05:28:41,paid,808600,808600,0,0.0,0,card,mobile,email,경기,0,
76173,4087,12OCT2024,12OCT2024:16:55:20,paid,13200,10200,0,0.0,3000,naver,tablet,paid_search,부산,0,
76174,11975,18JUN2026,18JUN2026:08:17:48,paid,2065200,2065200,0,0.0,0,card,mobile,social,전북,0,
76175,2610,16FEB2026,16FEB2026:21:45:39,cancelled,43100,43100,0,0.0,0,naver,mobile,paid_search,충남,0,
76176,3063,05MAR2026,05MAR2026:23:13:01,paid,96700,96700,0,0.0,0,card,pc,social,경기,0,
76177,4436,01JAN2026,01JAN2026:00:57:10,paid,55890,62100,6210,10.0,0,naver,mobile,organic,부산,0,
76178,35019,19MAY2025,19MAY2025:09:08:32,paid,176300,176300,0,0.0,0,naver,mobile,paid_search,대구,0,
76179,26182,21JUN2026,21JUN2026:05:40:00,paid,1152065,1212700,60635,5.0,0,card,mobile,paid_search,경기,0,
76180,32808,04NOV2025,04NOV2025:14:42:17,paid,22805,23300,3495,15.0,3000,card,tablet,paid_search,서울,0,
76181,2855,20JAN2025,20JAN2025:08:31:07,paid,379440,446400,66960,15.0,0,naver,pc,paid_search,서울,0,
76182,7965,19NOV2025,19NOV2025:02:24:11,paid,221170,260200,39030,15.0,0,card,mobile,paid_search,서울,0,
76183,10909,18AUG2025,18AUG2025:23:11:52,paid,405110,476600,71490,15.0,0,card,mobile,paid_search,경기,0,
76184,45064,16JAN2026,16JAN2026:02:36:59,paid,123900,123900,0,0.0,0,card,mobile,organic,경기,0,
76185,36547,25OCT2025,25OCT2025:10:22:36,paid,82460,86800,4340,5.0,0,transfer,pc,email,인천,0,
76186,19737,04FEB2026,04FEB2026:05:35:27,refunded,41420,43600,2180,5.0,0,card,tablet,paid_search,경기,0,08FEB2026
76187,17199,26OCT2025,26OCT2025:12:00:26,cancelled,152600,152600,0,0.0,0,card,mobile,social,서울,0,
76188,23425,03JUL2026,03JUL2026:02:49:38,paid,1631235,1919100,287865,15.0,0,kakao,mobile,email,경기,0,
76189,35888,15JAN2025,15JAN2025:15:31:58,pending,1274200,1274200,0,0.0,0,card,mobile,social,서울,0,
76190,2875,25AUG2025,25AUG2025:07:34:45,paid,66300,78000,11700,15.0,0,naver,pc,paid_search,인천,0,
76191,25687,18JAN2026,18JAN2026:11:30:26,paid,26500,23500,0,0.0,3000,card,mobile,direct,경남,0,
76192,47536,03MAY2026,03MAY2026:10:05:03,paid,3957000,3957000,0,0.0,0,card,mobile,social,부산,0,
76193,22604,25FEB2025,25FEB2025:15:25:04,paid,1001070,1112300,111230,10.0,0,kakao,mobile,email,부산,0,
76194,18903,23MAY2026,23MAY2026:21:10:41,paid,1617090,1702200,85110,5.0,0,card,mobile,social,경기,0,
76195,11104,13MAR2026,13MAR2026:23:25:44,refunded,93100,93100,0,0.0,0,card,mobile,paid_search,서울,0,14MAR2026
76196,21403,02JUL2026,02JUL2026:11:36:26,paid,601200,601200,0,0.0,0,naver,mobile,organic,부산,0,
76197,30320,10MAR2025,10MAR2025:09:26:38,paid,3321100,3321100,0,0.0,0,etc,pc,organic,경기,0,
76198,22001,21APR2026,21APR2026:10:14:07,paid,1006620,1059600,52980,5.0,0,kakao,mobile,direct,전북,0,
76199,5563,04MAY2026,04MAY2026:00:06:17,paid,1284900,1284900,0,0.0,0,card,mobile,organic,대구,0,
76200,1964,30NOV2025,30NOV2025:21:07:31,refunded,94880,118600,23720,20.0,0,card,pc,organic,경기,0,08DEC2025
76201,48651,17FEB2025,17FEB2025:03:17:12,pending,17200,14200,0,0.0,3000,card,mobile,email,서울,0,
76202,20811,13JAN2025,13JAN2025:21:00:54,paid,206720,243200,36480,15.0,0,kakao,mobile,direct,부산,0,
76203,29116,31DEC2025,31DEC2025:22:09:41,paid,1253600,1253600,0,0.0,0,card,pc,paid_search,부산,0,
76204,27291,30JUN2025,30JUN2025:08:52:28,paid,27600,24600,0,0.0,3000,kakao,mobile,social,인천,0,
76205,37612,27DEC2025,27DEC2025:08:11:22,paid,223500,223500,0,0.0,0,kakao,pc,organic,충남,0,
76206,38344,05JUN2026,05JUN2026:15:57:44,paid,130055,136900,6845,5.0,0,kakao,pc,direct,부산,0,
76207,25064,04SEP2025,04SEP2025:20:31:17,paid,113300,113300,0,0.0,0,naver,mobile,direct,전남,0,
76208,38867,12SEP2025,12SEP2025:06:53:05,paid,603700,603700,0,0.0,0,card,mobile,organic,대구,0,
76209,3789,29DEC2025,29DEC2025:22:02:38,refunded,27100,24100,0,0.0,3000,card,pc,direct,충남,0,02JAN2026
76210,6422,25APR2026,25APR2026:15:50:01,paid,536400,536400,0,0.0,0,transfer,pc,organic,대전,1,
76211,39941,08MAY2025,08MAY2025:11:26:18,pending,73600,73600,0,0.0,0,card,pc,paid_search,부산,0,
76212,22304,03NOV2025,03NOV2025:13:16:04,paid,46080,57600,11520,20.0,0,transfer,tablet,organic,충남,0,
76213,37738,07JUL2025,07JUL2025:12:35:53,pending,122075,128500,6425,5.0,0,card,mobile,organic,전남,0,
76214,21855,14JUN2025,14JUN2025:09:40:29,cancelled,2966400,2966400,0,0.0,0,card,mobile,direct,경기,0,
76215,39515,03NOV2025,03NOV2025:23:43:04,paid,465300,465300,0,0.0,0,card,mobile,paid_search,서울,0,
76216,28433,21NOV2025,21NOV2025:09:27:19,refunded,783280,979100,195820,20.0,0,card,mobile,direct,광주,0,24NOV2025
76217,19983,27SEP2025,27SEP2025:02:46:28,paid,4030700,4030700,0,0.0,0,naver,pc,direct,경기,0,
76218,39005,02AUG2025,02AUG2025:23:48:13,paid,1821000,1821000,0,0.0,0,card,mobile,paid_search,대구,0,
76219,40689,10JAN2026,10JAN2026:18:21:44,paid,47700,47700,0,0.0,0,card,mobile,organic,경기,0,
76220,1947,17AUG2025,17AUG2025:00:55:26,paid,75800,75800,0,0.0,0,naver,mobile,paid_search,서울,0,
76221,16562,01NOV2025,01NOV2025:05:14:30,paid,53890,63400,9510,15.0,0,kakao,mobile,direct,경기,0,
76222,33822,03JUL2026,03JUL2026:21:10:17,paid,346600,346600,0,0.0,0,card,mobile,paid_search,울산,0,
76223,4775,22SEP2025,22SEP2025:17:44:33,paid,303240,319200,15960,5.0,0,card,mobile,social,서울,0,
76224,35954,20APR2026,20APR2026:08:58:30,paid,162600,162600,0,0.0,0,naver,mobile,paid_search,대전,0,
76225,30090,26MAR2026,26MAR2026:07:51:07,paid,12090,10100,1010,10.0,3000,naver,mobile,organic,서울,0,
76226,10386,02APR2026,02APR2026:15:32:30,paid,11840,10400,1560,15.0,3000,naver,mobile,email,인천,0,
76227,24969,28JAN2026,28JAN2026:01:44:07,paid,9120,6800,680,10.0,3000,kakao,mobile,organic,서울,0,
76228,34304,26APR2026,26APR2026:18:00:54,paid,747800,747800,0,0.0,0,kakao,pc,paid_search,경기,0,
76229,39356,24JUN2025,24JUN2025:15:44:20,paid,59440,74300,14860,20.0,0,kakao,pc,social,경북,0,
76230,49326,25JAN2026,25JAN2026:06:24:27,paid,100000,125000,25000,20.0,0,naver,mobile,organic,강원,0,
76231,44029,26FEB2026,26FEB2026:19:38:00,paid,414300,414300,0,0.0,0,kakao,pc,social,경기,0,
76232,45898,04FEB2025,04FEB2025:10:23:10,paid,359500,359500,0,0.0,0,kakao,mobile,direct,경기,0,
76233,27207,30MAR2026,30MAR2026:02:03:31,paid,342100,342100,0,0.0,0,naver,mobile,social,경기,0,
76234,36865,01AUG2025,01AUG2025:00:31:31,paid,23400,20400,0,0.0,3000,naver,pc,direct,서울,1,
76235,35177,01SEP2025,01SEP2025:22:10:49,cancelled,2790635,3283100,492465,15.0,0,card,mobile,paid_search,경기,0,
76236,33198,18MAR2026,18MAR2026:17:18:25,paid,40800,40800,0,0.0,0,card,mobile,organic,경기,0,
76237,4013,11NOV2025,11NOV2025:11:35:16,paid,90600,90600,0,0.0,0,card,mobile,organic,경남,0,
76238,13731,11DEC2024,11DEC2024:16:05:31,paid,100320,105600,5280,5.0,0,naver,mobile,social,울산,0,
76239,24615,21JUN2026,21JUN2026:04:17:24,paid,182020,191600,9580,5.0,0,card,pc,direct,경기,0,
76240,17603,02JUL2025,02JUL2025:16:55:58,paid,62300,62300,0,0.0,0,card,mobile,paid_search,세종,0,
76241,4242,19OCT2025,19OCT2025:12:26:31,paid,337800,337800,0,0.0,0,kakao,mobile,organic,충남,1,
76242,23940,26APR2025,26APR2025:23:40:10,paid,30500,27500,0,0.0,3000,naver,tablet,social,경북,0,
76243,9875,02APR2026,02APR2026:08:29:21,paid,173500,173500,0,0.0,0,card,mobile,email,서울,0,
